descriptor_assertion_id	source_family_id	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	provisional_normalized_form	roast_evidence	publisher_id	extension_batch_id	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
assertion-b7:cff21781f6709b1e3270d9c5	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-6-sample-712	effective-b7:13957270dd4f0447917c1537	coffee-b7:13957270dd4f0447917c1537	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	29b52bfcccd01518e9de561ca2e3eb7833293506f0ed0743ae2b83a1a8ee7351	29b52bfcccd01518e9de561ca2e3eb7833293506f0ed0743ae2b83a1a8ee7351	29b52bfcccd01518e9de561ca2e3eb7833293506f0ed0743ae2b83a1a8ee7351	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:04d588cb41b8022d1233924f	04d588cb41b8022d1233924f0fe8280d9e2bb92cdc81658eb102ef9c42fc9452	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	smoke	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-6-sample-712	professional-descriptor-candidate-v3-50k	false
assertion-b7:d93380e76b106e22252c6014	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-562	professional-descriptor-candidate-v3-50k	false
assertion-b7:0848527475de988095842f41	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:806c9784231a58c3e298ab44	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-139	effective-b7:3edab4a9691b533429d441a6	coffee-b7:3edab4a9691b533429d441a6	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-139	professional-descriptor-candidate-v3-50k	false
assertion-b7:2d8229b3c07008b24917a9a5	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:cc0326207a0cb72c79da6962	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-849	professional-descriptor-candidate-v3-50k	false
assertion-b7:7c87d2b4965ab0e2230013ac	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-968	effective-b7:9d6f8df17d7f67ad4f0e4dca	coffee-b7:9d6f8df17d7f67ad4f0e4dca	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-968	professional-descriptor-candidate-v3-50k	false
assertion-b7:3a4ebff1b3ac50f0693d5a4d	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-745	effective-b7:397a575d681491a619a2014b	coffee-b7:397a575d681491a619a2014b	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-745	professional-descriptor-candidate-v3-50k	false
assertion-b7:8b3ca0bd45b9410faa756c7b	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-7-sample-712	effective-b7:13957270dd4f0447917c1537	coffee-b7:13957270dd4f0447917c1537	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	18698acd2aff5cd7061e1ad8fb6107e4bb287e88afb7f33a51f61fde750d4b44	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:6ab9784a9193480170fae33b	6ab9784a9193480170fae33b882cbe43f3e281afca7fd4a9c6db0ea4950fe541	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	ashy	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-7-sample-712	professional-descriptor-candidate-v3-50k	false
assertion-b7:c262ce69348d2971c4d0b41b	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-8-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d9ddcb1a43b9fa02abf7a036	d9ddcb1a43b9fa02abf7a0361928c5a026db56c246fb235cc0c8e73f86044c6c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	woody	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-8-sample-562	professional-descriptor-candidate-v3-50k	false
assertion-b7:cd052dc649b4a2d028279ba5	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-8-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d9ddcb1a43b9fa02abf7a036	d9ddcb1a43b9fa02abf7a0361928c5a026db56c246fb235cc0c8e73f86044c6c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	woody	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-8-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:09411b2433d90c04f26d9a4c	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-8-sample-139	effective-b7:3edab4a9691b533429d441a6	coffee-b7:3edab4a9691b533429d441a6	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d9ddcb1a43b9fa02abf7a036	d9ddcb1a43b9fa02abf7a0361928c5a026db56c246fb235cc0c8e73f86044c6c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	woody	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-8-sample-139	professional-descriptor-candidate-v3-50k	false
assertion-b7:1f6e65931f6a910f01d175f4	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-8-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d9ddcb1a43b9fa02abf7a036	d9ddcb1a43b9fa02abf7a0361928c5a026db56c246fb235cc0c8e73f86044c6c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	woody	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-8-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:900a15749d79877f01f2e554	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-8-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	08bb39b964dcab376f5862d7e9c8f34b8f96cfaf380142246631d78178986125	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d9ddcb1a43b9fa02abf7a036	d9ddcb1a43b9fa02abf7a0361928c5a026db56c246fb235cc0c8e73f86044c6c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	woody	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-8-sample-849	professional-descriptor-candidate-v3-50k	false
