extension_batch_id	descriptor_assertion_id	source_family_id	publisher	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
professional-descriptor-post20k-extension-20260829	assertion-b2:eba724e5e70b82c87e0a42d5	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=56;column=24;q-grader-frequency=4	effective-post20k:f7dec3dc29f2b423cc995ce3	coffee-post20k:5af3315b6c238bd6b5f653ec	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:58e989955f4b358feb6e4580	58e989955f4b358feb6e4580eff3c7a04f5d9fa2d8381a6479cdfffa4cbe1211	AUTO_APPROVED_ALIAS	DOCUMENTED_ORTHOGRAPHIC_ALIAS	0.990000	BATCH2_APPROVED_SPELLING_OR_PLURAL_ALIAS	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:aa9bd93a6e752b4082233b55	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=56;column=25;q-grader-frequency=5	effective-post20k:f7dec3dc29f2b423cc995ce3	coffee-post20k:5af3315b6c238bd6b5f653ec	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:e78bb10cd6092856559f4bd1	e78bb10cd6092856559f4bd10dbb5dfcf1fb84aa3458fc51699694cedf80d035	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:4f05a1c29541e50d9cd75f48	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=56;column=26;q-grader-frequency=3	effective-post20k:f7dec3dc29f2b423cc995ce3	coffee-post20k:5af3315b6c238bd6b5f653ec	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	BROAD_SENSORY	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:b9043c16af362f30807deaf6	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:3a2c1f7bb7614496ae8b485e	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=56;column=28;q-grader-frequency=3	effective-post20k:f7dec3dc29f2b423cc995ce3	coffee-post20k:5af3315b6c238bd6b5f653ec	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	BROAD_SENSORY	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:f86265d2b1e703eea1e0eacc	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=56;column=29;q-grader-frequency=1	effective-post20k:f7dec3dc29f2b423cc995ce3	coffee-post20k:5af3315b6c238bd6b5f653ec	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:826e548f4e1ff99743c850d5	826e548f4e1ff99743c850d5c38f3657bf34706683d709e76f0ab48928a808c8	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:ad1f47ecda70ded9eb7799b0	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=21;q-grader-frequency=1	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:7423f31e08b39838c9467a2e	7423f31e08b39838c9467a2ead6b207d539a42b3340ca9c39b378d4b59de60c5	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:537fc6f1fbffe9c56e46c17c	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=23;q-grader-frequency=1	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:06f2cd50f23c0f032d94f9d5	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:fcc7bc1caec2fe2fa916218a	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=24;q-grader-frequency=3	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	ba7596557d430c31e563741fe5846aecbd0bf20aac4a64650859b96f9b418ff1	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:58e989955f4b358feb6e4580	58e989955f4b358feb6e4580eff3c7a04f5d9fa2d8381a6479cdfffa4cbe1211	AUTO_APPROVED_ALIAS	DOCUMENTED_ORTHOGRAPHIC_ALIAS	0.990000	BATCH2_APPROVED_SPELLING_OR_PLURAL_ALIAS	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:228408eced06301932e68234	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=25;q-grader-frequency=6	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	039b3254950cfd6e62ea76ed4d8456b7fa269bd6201e3ae005672ea3d9fe3495	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:e78bb10cd6092856559f4bd1	e78bb10cd6092856559f4bd10dbb5dfcf1fb84aa3458fc51699694cedf80d035	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:54bbf91b63d21f64826ab022	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=26;q-grader-frequency=3	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	BROAD_SENSORY	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:b9043c16af362f30807deaf6	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:634fa23b704f3480b91ab78f	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=28;q-grader-frequency=5	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	BROAD_SENSORY	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:0ed922c1565576cb720a3c18	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=57;column=29;q-grader-frequency=2	effective-post20k:39d799479ba4f1056eeff191	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2021	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	41725b0b704fe8d486024e20f778ccdd4a90df9080c566c265bda77916a7d0eb	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:826e548f4e1ff99743c850d5	826e548f4e1ff99743c850d5c38f3657bf34706683d709e76f0ab48928a808c8	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:6d1fb2e64c62a772a76b6d14	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=58;column=21;q-grader-frequency=2	effective-post20k:0bfa3c2b65b94eafc014293e	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2022	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	d20ce8104029c11856de8c33cbd6248d79cbfb69af07086e098736337c554c09	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:7423f31e08b39838c9467a2e	7423f31e08b39838c9467a2ead6b207d539a42b3340ca9c39b378d4b59de60c5	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:3f69fda2482ceaa6c3428961	family.frontiers_inera_robusta_q_grader_panel	Frontiers / INERA / Coffeelab Independent	route.frontiers.2024.inera-robusta-q-grader-frequency	schema.research-q-grader.sample-descriptor-frequency.v1	https://ndownloader.figshare.com/files/46039437	4ca2bff21183d2615e244f68b330ba23282f56e6d012c7be762f04baa19abb0a	sheet:Sensory_scores#row=58;column=23;q-grader-frequency=1	effective-post20k:0bfa3c2b65b94eafc014293e	coffee-post20k:e34da9fdc9d98376c7ea285f	Frontiers INERA Robusta sensory profiles v1	2022	en	FINE_ROBUSTA_STANDARD_CUPPING	hash:sha256:9dd9f5e0babd916b0d4ccc58f292ae4961ab7a09bf284dadcbaf2d984ae9350a	hash:sha256:aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	aa8ad6a6ea5f0b9b393342baa351e283673cf16def275c8d1820f35d196ad2d3	STRICT_FLAVOR	P2	GOLD	SOURCE_AUDITED_Q_GRADER_FREQUENCY_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_FIGSHARE_DATASET	TRAINED_PANEL_SAMPLE_CONSENSUS		provisional-form:06f2cd50f23c0f032d94f9d5	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	noncoe-route=frontiers-inera-robusta;status=EXHAUSTED	professional-descriptor-candidate-v0-20k	false
