extension_batch_id	descriptor_assertion_id	source_family_id	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	publisher_id	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
professional-descriptor-post30k-extension-20260829	assertion-b2:3cfb80a54fa576fc5f827605	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:e97407735e49029c96e5708c	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:7bc3518f8757f21130d8257f	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:10bfdd93775ecc90c1928d56	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:72245ff8ed2dee800e583662	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:819d0865891ca3ff03c6d3d5	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:85356064d03872ac4bed179b	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:6c38f4191354141352d055b0	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:545ce787c410276d227955b0	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:4565fe0a10a0fe7fc04a1d1b	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	e4e1d29fb4cd4b169280068d66e9e5e5c26bed974b53b497d8ea22a4b4025b48	e4e1d29fb4cd4b169280068d66e9e5e5c26bed974b53b497d8ea22a4b4025b48	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:7019275bf53483f22cab4e0f	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	AUTO_APPROVED_ALIAS	DOCUMENTED_ORTHOGRAPHIC_ALIAS	0.990000	BATCH2_APPROVED_SPELLING_OR_PLURAL_ALIAS	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:7bbf0d9095c550b103e986ba	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:2efe147f807a984572e45054	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:c1326e8974bba2c29c734e0b	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:0467255695084cc12ffe0c55	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:f4742f8025a7f5f692e99349	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:8bf891937f80580e5aedcc9b	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227	23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:23ebce72c4424e81ef48a495	23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:41ca8b02726a949471942f2a	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:918f112d100d00dec359dcf5	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:9bbbc4c4029062ef0a7a13b8	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	8f42b2a0b626678a465d47ab2214b966b35d1678df95a02f393270f159a732c0	8f42b2a0b626678a465d47ab2214b966b35d1678df95a02f393270f159a732c0	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:8f42b2a0b626678a465d47ab	8f42b2a0b626678a465d47ab2214b966b35d1678df95a02f393270f159a732c0	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:39ef299881465fdb2e6b9c87	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	html:item-attr=Aroma / Flavor;index=2	effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b923a8205fe546cb6e772e19f92ee41f1db108d3df04b278d2afe8999836b6e3	8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:8543f6eb46b0b4d929b2fd45	8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	professional-descriptor-candidate-v1-30k	false
